city_name,北京市,天津市,河北,山西,内蒙古,辽宁,吉林,黑龙江,上海市,江苏,浙江,安徽,福建,江西,山东,河南,湖北,湖南,广东,广西,海南,重庆市,四川,贵州,云南,西藏,陕西,甘肃,青海,宁夏,新疆,石家庄市,唐山市,秦皇岛市,邯郸市,邢台市,保定市,张家口市,承德市,沧州市,廊坊市,衡水市,太原市,大同市,阳泉市,长治市,晋城市,朔州市,晋中市,运城市,忻州市,临汾市,吕梁市,呼和浩特市,包头市,乌海市,赤峰市,通辽市,鄂尔多斯市,呼伦贝尔市,巴彦淖尔市,乌兰察布市,兴安盟,锡林郭勒盟,阿拉善盟,沈阳市,大连市,鞍山市,抚顺市,本溪市,丹东市,锦州市,营口市,阜新市,辽阳市,盘锦市,铁岭市,朝阳市,葫芦岛市,长春市,吉林市,四平市,辽源市,通化市,白山市,松原市,白城市,延边朝鲜族自治州,哈尔滨市,齐齐哈尔市,鸡西市,鹤岗市,双鸭山市,大庆市,伊春市,佳木斯市,七台河市,牡丹江市,黑河市,绥化市,大兴安岭地区,南京市,无锡市,徐州市,常州市,苏州市,南通市,连云港市,淮安市,盐城市,扬州市,镇江市,泰州市,宿迁市,杭州市,宁波市,温州市,嘉兴市,湖州市,绍兴市,金华市,衢州市,舟山市,台州市,丽水市,合肥市,芜湖市,蚌埠市,淮南市,马鞍山市,淮北市,铜陵市,安庆市,黄山市,滁州市,阜阳市,宿州市,六安市,亳州市,池州市,宣城市,福州市,厦门市,莆田市,三明市,泉州市,漳州市,南平市,龙岩市,宁德市,南昌市,景德镇市,萍乡市,九江市,新余市,鹰潭市,赣州市,吉安市,宜春市,抚州市,上饶市,济南市,青岛市,淄博市,枣庄市,东营市,烟台市,潍坊市,济宁市,泰安市,威海市,日照市,莱芜市,临沂市,德州市,聊城市,滨州市,菏泽市,郑州市,开封市,洛阳市,平顶山市,安阳市,鹤壁市,新乡市,焦作市,濮阳市,许昌市,漯河市,三门峡市,南阳市,商丘市,信阳市,周口市,驻马店市,省直辖县级行政区划,武汉市,黄石市,十堰市,宜昌市,襄阳市,鄂州市,荆门市,孝感市,荆州市,黄冈市,咸宁市,随州市,恩施土家族苗族自治州,省直辖县级行政区划,长沙市,株洲市,湘潭市,衡阳市,邵阳市,岳阳市,常德市,张家界市,益阳市,郴州市,永州市,怀化市,娄底市,湘西土家族苗族自治州,广州市,韶关市,深圳市,珠海市,汕头市,佛山市,江门市,湛江市,茂名市,肇庆市,惠州市,梅州市,汕尾市,河源市,阳江市,清远市,东莞市,中山市,潮州市,揭阳市,云浮市,南宁市,柳州市,桂林市,梧州市,北海市,防城港市,钦州市,贵港市,玉林市,百色市,贺州市,河池市,来宾市,崇左市,海口市,三亚市,三沙市,省直辖县级行政区划,成都市,自贡市,攀枝花市,泸州市,德阳市,绵阳市,广元市,遂宁市,内江市,乐山市,南充市,眉山市,宜宾市,广安市,达州市,雅安市,巴中市,资阳市,阿坝藏族羌族自治州,甘孜藏族自治州,凉山彝族自治州,贵阳市,六盘水市,遵义市,安顺市,毕节市,铜仁市,黔西南布依族苗族自治州,黔东南苗族侗族自治州,黔南布依族苗族自治州,昆明市,曲靖市,玉溪市,保山市,昭通市,丽江市,普洱市,临沧市,楚雄彝族自治州,红河哈尼族彝族自治州,文山壮族苗族自治州,西双版纳傣族自治州,大理白族自治州,德宏傣族景颇族自治州,怒江傈僳族自治州,迪庆藏族自治州,拉萨市,昌都地区,山南地区,日喀则地区,那曲地区,阿里地区,林芝地区,西安市,铜川市,宝鸡市,咸阳市,渭南市,延安市,汉中市,榆林市,安康市,商洛市,兰州市,嘉峪关市,金昌市,白银市,天水市,武威市,张掖市,平凉市,酒泉市,庆阳市,定西市,陇南市,临夏回族自治州,甘南藏族自治州,西宁市,海东地区,海北藏族自治州,黄南藏族自治州,海南藏族自治州,果洛藏族自治州,玉树藏族自治州,海西蒙古族藏族自治州,银川市,石嘴山市,吴忠市,固原市,中卫市,乌鲁木齐市,克拉玛依市,吐鲁番地区,哈密地区,昌吉回族自治州,博尔塔拉蒙古自治州,巴音郭楞蒙古自治州,阿克苏地区,克孜勒苏柯尔克孜自治州,喀什地区,和田地区,伊犁哈萨克自治州,塔城地区,阿勒泰地区,自治区直辖县级行政区划
北京市,,4.64,22.8,6.48,4.66,3.1,3.78,7.72,0.43,0.62,0.38,2.32,0.69,1.16,4.41,4.91,1.22,3.28,0.3,0.41,2.16,0.36,0.82,0.77,0.56,1.02,2.59,5.25,0.72,1.3,2.01,2.8,8.36,3.6,7.19,4.57,17.04,21.07,15.42,4.67,30.71,5.47,0.88,3.86,2.69,2.57,2.06,0.92,1.05,3.74,1.95,6.26,0.81,1.39,1.4,1.13,3.71,2.67,0.49,3.75,1.32,1.83,2.39,2.54,0.69,0.65,0.94,1.13,1.32,1.11,1.06,1.44,1.03,2.6,0.35,0.35,0.93,1.86,2.42,0.91,1.86,1.03,1.75,1.77,1.9,1.21,1.84,1.92,1.89,2.7,3.52,2.07,3.93,1.34,4.91,3.4,1.47,3.21,2.79,1.16,2.93,0.32,0.12,0.72,0.18,0.2,0.31,0.45,0.29,0.42,0.36,0.15,0.42,0.2,0.24,0.21,0.48,,0.25,,,,0.48,0.36,0.75,0.33,1.07,0.84,0.61,1.17,0.3,0.82,0.61,0.36,0.6,0.62,0.99,1.9,0.68,0.22,0.76,0.21,0.21,0.47,0.56,0.16,0.09,0.42,0.21,0.12,0.67,0.24,0.44,0.36,0.34,0.45,0.31,0.56,0.57,0.55,0.24,1.34,0.64,0.93,0.85,1.39,1.32,0.98,1.04,1.33,2.46,0.71,0.66,0.98,2.15,2.45,0.92,2.46,0.68,0.85,1.32,1.18,2.02,1.44,1.36,1.08,2.35,0.74,0.65,1.58,4.81,1.25,3.4,2.08,2.48,,0.57,0.18,0.26,0.51,0.3,,0.14,0.13,0.37,0.29,0.49,0.59,0.09,,0.3,1.08,0.1,0.84,0.31,0.9,2.02,2.26,0.41,1.57,1.34,2.04,2.42,1.02,0.15,,0.25,0.09,0.06,,0.08,0.15,0.1,0.23,,0.05,0.14,,0.39,,,,0.12,,0.12,0.12,0.15,0.34,0.1,0.22,0.14,0.06,0.06,0.11,,,,,0.03,0.2,1.0,,,0.17,0.11,0.16,0.15,,0.15,0.47,0.1,0.06,0.26,0.15,0.07,0.17,0.11,0.15,0.15,0.26,0.04,0.09,0.04,0.22,0.2,0.51,,0.11,0.97,0.09,0.05,0.11,,0.23,0.06,0.06,0.5,0.05,0.17,0.02,0.09,0.06,0.05,,0.12,0.61,0.26,,,0.6,,,,,,,0.49,0.6,2.16,0.4,2.06,0.45,2.13,0.97,1.85,1.07,0.73,0.61,1.05,1.03,3.59,4.67,1.7,1.27,1.81,3.13,0.98,5.65,3.2,,0.28,,,,,,0.16,0.07,0.51,0.15,0.15,0.25,0.46,0.69,0.27,,,0.52,,0.31,0.52,0.69,0.62,1.17,0.22,0.12,0.17,
天津市,3.14,,13.13,1.46,1.26,1.32,1.52,3.07,0.22,0.26,,0.36,,,2.37,0.85,0.15,,,,0.48,,0.22,0.14,0.16,0.12,0.48,0.77,0.27,0.37,0.46,1.15,18.67,3.52,7.37,2.02,2.83,2.77,2.36,20.88,9.35,2.55,0.23,0.86,1.0,0.73,0.16,0.42,0.28,0.57,0.52,0.75,0.44,0.31,0.55,0.27,0.79,0.75,0.22,0.83,0.31,0.61,1.08,0.28,0.17,0.23,0.47,0.51,0.72,0.31,0.39,0.56,0.31,0.82,0.22,0.35,0.32,0.66,1.3,0.37,0.74,0.36,0.68,1.0,0.54,0.38,0.88,0.75,0.86,1.62,0.82,1.17,0.54,0.38,1.17,0.55,0.85,0.86,0.71,0.78,0.53,0.1,0.1,0.13,,,,0.28,0.1,0.45,0.15,,,0.11,,,,,,,,,0.26,,,0.07,0.09,0.09,,,0.15,0.04,0.19,0.22,,0.47,0.09,0.06,0.07,,0.18,,,,,,0.09,,,0.1,,0.19,,,,0.08,,,,0.13,0.11,0.33,0.38,0.36,0.2,0.42,0.52,0.52,0.51,0.48,0.54,0.21,,0.45,3.39,1.11,1.66,1.0,0.15,0.41,0.3,0.07,0.62,0.61,0.15,0.16,0.47,0.08,0.1,0.23,0.34,0.32,0.18,0.44,0.37,,,0.07,0.09,0.09,,0.04,,,,,,0.06,0.05,,,0.06,,,,,0.09,0.19,,,,,0.06,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,0.06,0.06,0.13,,,0.04,0.04,,0.03,,0.08,,,,0.06,,0.02,,,0.06,,0.03,,,0.09,0.02,0.06,0.04,,0.07,0.04,0.23,,,,0.06,0.04,,,0.02,0.03,0.02,,0.17,,,,,0.15,,,0.1,,,,,,,0.19,,0.08,0.09,0.18,0.07,,0.15,0.38,0.05,0.22,0.08,,0.06,0.29,0.14,0.61,0.12,0.18,0.79,0.04,1.2,0.21,,,,0.14,,,,,,0.12,0.36,0.11,,,0.21,0.13,,,,,0.05,,,,,,0.04,,
河北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
山西,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
内蒙古,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
辽宁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吉林,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
黑龙江,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海市,0.29,0.25,0.31,1.08,0.62,0.92,0.92,1.82,,8.4,5.68,6.54,1.18,2.59,2.09,2.87,0.65,1.04,0.38,0.62,1.85,0.51,0.98,0.53,0.76,3.03,0.92,2.13,0.62,1.03,0.92,0.15,0.09,0.21,0.45,0.18,0.18,0.18,,0.13,,0.22,0.29,0.15,0.37,0.34,0.11,0.09,0.21,0.65,0.29,0.7,0.45,0.22,0.22,0.23,0.37,0.08,0.07,0.83,0.31,0.07,0.38,0.25,0.17,0.24,0.47,0.38,0.58,0.41,0.21,0.31,0.24,0.36,0.14,0.14,0.13,0.09,0.14,0.28,0.47,0.23,0.22,0.47,0.13,0.13,0.09,0.71,0.54,0.49,0.41,0.34,0.79,0.51,0.48,0.42,0.15,0.75,0.57,0.32,0.4,1.16,1.83,2.09,1.59,7.37,10.67,1.69,2.38,5.96,2.09,1.75,2.92,2.78,1.63,1.9,3.02,10.13,2.97,2.74,2.08,1.58,30.64,3.64,2.26,1.02,2.85,3.23,3.08,1.36,1.75,1.07,2.06,1.98,1.29,2.86,1.78,2.5,2.16,2.07,5.09,0.42,0.12,0.69,0.74,0.38,0.27,1.28,0.15,1.16,0.75,0.88,0.99,1.52,0.78,1.43,0.63,0.9,0.72,1.96,1.99,0.2,0.41,0.28,2.43,0.48,0.49,0.26,0.42,0.27,1.01,0.58,0.33,2.55,0.09,0.24,0.18,1.57,0.35,0.62,1.16,0.89,0.81,0.61,0.6,0.67,0.42,0.49,0.68,1.24,1.38,1.63,2.25,1.54,1.06,,0.3,0.03,0.09,0.21,0.15,0.14,0.31,0.02,0.12,0.29,0.13,0.06,0.13,,0.24,0.29,0.22,0.32,0.28,0.37,0.4,0.49,0.24,0.15,0.32,0.16,0.23,0.37,0.18,0.08,0.25,0.12,0.18,0.08,0.08,0.85,0.09,0.11,0.09,0.16,0.47,0.15,0.13,0.06,,,0.09,0.15,0.24,0.15,0.25,0.38,0.17,0.36,0.08,0.12,0.24,0.14,0.07,0.18,0.09,0.11,0.12,0.2,0.66,,,0.15,0.12,0.22,0.31,0.14,0.32,0.35,0.25,0.08,0.23,0.22,0.08,0.25,0.16,0.26,,0.36,0.13,0.33,0.04,0.24,0.24,0.11,0.24,0.23,0.15,0.24,0.15,0.14,0.22,0.25,0.19,0.19,0.23,0.19,0.27,0.08,0.16,0.21,0.24,0.12,0.25,0.29,0.41,,,1.68,,,,,,,0.26,0.24,0.33,0.34,0.31,0.12,0.65,0.18,0.69,0.29,0.56,0.21,1.36,0.09,1.85,0.28,0.68,0.44,0.42,0.83,0.6,0.76,1.56,0.64,0.27,,,,,,,0.11,0.3,0.31,0.31,0.34,0.27,0.37,0.13,,,,,0.31,0.14,,0.1,,0.3,0.04,,
江苏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
